Academic Year,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count,Create Date
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Grade 1,49,20190903
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Grade 2,52,20190903
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Grade 3,52,20190903
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Grade 4,52,20190903
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Grade 5,51,20190903
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Grade 6,79,20190903
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Grade 7,82,20190903
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Grade 8,83,20190903
2019,16,Prince George's,638,Benjamin D. Foulois Academy,Total Enrollment,548,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Kindergarten,83,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Grade 1,70,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Grade 2,58,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Grade 3,56,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Grade 4,52,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Grade 5,39,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Grade 6,40,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Grade 7,41,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Grade 8,38,20190903
2019,16,Prince George's,639,Maya Angelou French Immersion,Total Enrollment,477,20190903
2019,16,Prince George's,640,Arrowhead Elementary,Prekindergarten,19,20190903
2019,16,Prince George's,640,Arrowhead Elementary,Kindergarten,49,20190903
2019,16,Prince George's,640,Arrowhead Elementary,Grade 1,57,20190903
2019,16,Prince George's,640,Arrowhead Elementary,Grade 2,61,20190903
2019,16,Prince George's,640,Arrowhead Elementary,Grade 3,71,20190903
2019,16,Prince George's,640,Arrowhead Elementary,Grade 4,72,20190903
2019,16,Prince George's,640,Arrowhead Elementary,Grade 5,75,20190903
2019,16,Prince George's,640,Arrowhead Elementary,Total Enrollment,404,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Prekindergarten,19,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Kindergarten,53,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Grade 1,44,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Grade 2,68,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Grade 3,58,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Grade 4,53,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Grade 5,64,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Grade 6,65,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Grade 7,54,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Grade 8,35,20190903
2019,16,Prince George's,645,Andrew Jackson Academy,Total Enrollment,513,20190903
2019,16,Prince George's,647,Concord Elementary,Prekindergarten,29,20190903
2019,16,Prince George's,647,Concord Elementary,Kindergarten,52,20190903
2019,16,Prince George's,647,Concord Elementary,Grade 1,51,20190903
2019,16,Prince George's,647,Concord Elementary,Grade 2,37,20190903
2019,16,Prince George's,647,Concord Elementary,Grade 3,48,20190903
2019,16,Prince George's,647,Concord Elementary,Grade 4,48,20190903
2019,16,Prince George's,647,Concord Elementary,Grade 5,43,20190903
2019,16,Prince George's,647,Concord Elementary,Grade 6,42,20190903
2019,16,Prince George's,647,Concord Elementary,Total Enrollment,350,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Prekindergarten,39,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Kindergarten,67,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Grade 1,65,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Grade 2,66,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Grade 3,58,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Grade 4,69,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Grade 5,76,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Grade 6,73,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Grade 7,64,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Grade 8,60,20190903
2019,16,Prince George's,648,Samuel P. Massie Academy,Total Enrollment,637,20190903
2019,16,Prince George's,656,Panorama Elementary,Prekindergarten,36,20190903
2019,16,Prince George's,656,Panorama Elementary,Kindergarten,94,20190903
2019,16,Prince George's,656,Panorama Elementary,Grade 1,96,20190903
2019,16,Prince George's,656,Panorama Elementary,Grade 2,105,20190903
2019,16,Prince George's,656,Panorama Elementary,Grade 3,90,20190903
2019,16,Prince George's,656,Panorama Elementary,Grade 4,91,20190903
2019,16,Prince George's,656,Panorama Elementary,Grade 5,94,20190903
2019,16,Prince George's,656,Panorama Elementary,Grade 6,*,20190903
2019,16,Prince George's,656,Panorama Elementary,Total Enrollment,609,20190903
2019,16,Prince George's,660,Drew Freeman Middle,Grade 6,193,20190903
2019,16,Prince George's,660,Drew Freeman Middle,Grade 7,329,20190903
2019,16,Prince George's,660,Drew Freeman Middle,Grade 8,296,20190903
2019,16,Prince George's,660,Drew Freeman Middle,Total Enrollment,818,20190903
2019,16,Prince George's,661,Suitland Elementary,Prekindergarten,41,20190903
2019,16,Prince George's,661,Suitland Elementary,Kindergarten,72,20190903
2019,16,Prince George's,661,Suitland Elementary,Grade 1,71,20190903
2019,16,Prince George's,661,Suitland Elementary,Grade 2,73,20190903
2019,16,Prince George's,661,Suitland Elementary,Grade 3,73,20190903
2019,16,Prince George's,661,Suitland Elementary,Grade 4,65,20190903
2019,16,Prince George's,661,Suitland Elementary,Grade 5,81,20190903
2019,16,Prince George's,661,Suitland Elementary,Grade 6,58,20190903
2019,16,Prince George's,661,Suitland Elementary,Total Enrollment,534,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Kindergarten,45,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Grade 1,47,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Grade 2,46,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Grade 3,62,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Grade 4,46,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Grade 5,55,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Grade 6,50,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Grade 7,50,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Grade 8,43,20190903
2019,16,Prince George's,662,Imagine Lincoln Public Charter,Total Enrollment,444,20190903
2019,16,Prince George's,705,Tall Oaks High,Grade 11,28,20190903
2019,16,Prince George's,705,Tall Oaks High,Grade 12,62,20190903
2019,16,Prince George's,705,Tall Oaks High,Total Enrollment,90,20190903
2019,16,Prince George's,706,Woodmore Elementary,Prekindergarten,*,20190903
2019,16,Prince George's,706,Woodmore Elementary,Kindergarten,66,20190903
2019,16,Prince George's,706,Woodmore Elementary,Grade 1,77,20190903
2019,16,Prince George's,706,Woodmore Elementary,Grade 2,76,20190903
2019,16,Prince George's,706,Woodmore Elementary,Grade 3,63,20190903
2019,16,Prince George's,706,Woodmore Elementary,Grade 4,67,20190903
2019,16,Prince George's,706,Woodmore Elementary,Grade 5,88,20190903
2019,16,Prince George's,706,Woodmore Elementary,Total Enrollment,446,20190903
2019,16,Prince George's,708,Kenilworth Elementary,Kindergarten,68,20190903
2019,16,Prince George's,708,Kenilworth Elementary,Grade 1,66,20190903
2019,16,Prince George's,708,Kenilworth Elementary,Grade 2,61,20190903
2019,16,Prince George's,708,Kenilworth Elementary,Grade 3,60,20190903
2019,16,Prince George's,708,Kenilworth Elementary,Grade 4,51,20190903
2019,16,Prince George's,708,Kenilworth Elementary,Grade 5,65,20190903
2019,16,Prince George's,708,Kenilworth Elementary,Total Enrollment,371,20190903
2019,16,Prince George's,711,Tulip Grove Elementary,Kindergarten,48,20190903
2019,16,Prince George's,711,Tulip Grove Elementary,Grade 1,51,20190903
2019,16,Prince George's,711,Tulip Grove Elementary,Grade 2,58,20190903
2019,16,Prince George's,711,Tulip Grove Elementary,Grade 3,51,20190903
2019,16,Prince George's,711,Tulip Grove Elementary,Grade 4,50,20190903
2019,16,Prince George's,711,Tulip Grove Elementary,Grade 5,64,20190903
2019,16,Prince George's,711,Tulip Grove Elementary,Total Enrollment,322,20190903
2019,16,Prince George's,712,Heather Hills Elementary,Grade 2,90,20190903
2019,16,Prince George's,712,Heather Hills Elementary,Grade 3,92,20190903
2019,16,Prince George's,712,Heather Hills Elementary,Grade 4,98,20190903
2019,16,Prince George's,712,Heather Hills Elementary,Grade 5,98,20190903
2019,16,Prince George's,712,Heather Hills Elementary,Total Enrollment,378,20190903
2019,16,Prince George's,714,Benjamin Tasker Middle School,Grade 6,360,20190903
2019,16,Prince George's,714,Benjamin Tasker Middle School,Grade 7,310,20190903
2019,16,Prince George's,714,Benjamin Tasker Middle School,Grade 8,278,20190903
2019,16,Prince George's,714,Benjamin Tasker Middle School,Total Enrollment,948,20190903
2019,16,Prince George's,716,Northview Elementary,Prekindergarten,39,20190903
2019,16,Prince George's,716,Northview Elementary,Kindergarten,89,20190903
2019,16,Prince George's,716,Northview Elementary,Grade 1,104,20190903
2019,16,Prince George's,716,Northview Elementary,Grade 2,89,20190903
2019,16,Prince George's,716,Northview Elementary,Grade 3,112,20190903
2019,16,Prince George's,716,Northview Elementary,Grade 4,117,20190903
2019,16,Prince George's,716,Northview Elementary,Grade 5,111,20190903
2019,16,Prince George's,716,Northview Elementary,Total Enrollment,661,20190903
2019,16,Prince George's,718,Pointer Ridge Elementary,Kindergarten,49,20190903
2019,16,Prince George's,718,Pointer Ridge Elementary,Grade 1,55,20190903
2019,16,Prince George's,718,Pointer Ridge Elementary,Grade 2,39,20190903
2019,16,Prince George's,718,Pointer Ridge Elementary,Grade 3,58,20190903
2019,16,Prince George's,718,Pointer Ridge Elementary,Grade 4,69,20190903
2019,16,Prince George's,718,Pointer Ridge Elementary,Grade 5,56,20190903
2019,16,Prince George's,718,Pointer Ridge Elementary,Total Enrollment,326,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Kindergarten,11,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 1,10,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 2,*,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 3,10,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 4,11,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 5,*,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 6,*,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 7,*,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 8,*,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 9,*,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 10,*,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 11,27,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Grade 12,*,20190903
2019,16,Prince George's,723,C. Elizabeth Rieg Regional Center,Total Enrollment,115,20190903
2019,16,Prince George's,729,Kingsford Elementary,Prekindergarten,56,20190903
2019,16,Prince George's,729,Kingsford Elementary,Kindergarten,68,20190903
2019,16,Prince George's,729,Kingsford Elementary,Grade 1,72,20190903
2019,16,Prince George's,729,Kingsford Elementary,Grade 2,71,20190903
2019,16,Prince George's,729,Kingsford Elementary,Grade 3,90,20190903
2019,16,Prince George's,729,Kingsford Elementary,Grade 4,80,20190903
2019,16,Prince George's,729,Kingsford Elementary,Grade 5,92,20190903
2019,16,Prince George's,729,Kingsford Elementary,Total Enrollment,529,20190903
2019,16,Prince George's,802,Baden Elementary,Prekindergarten,37,20190903
2019,16,Prince George's,802,Baden Elementary,Kindergarten,23,20190903
2019,16,Prince George's,802,Baden Elementary,Grade 1,25,20190903
2019,16,Prince George's,802,Baden Elementary,Grade 2,33,20190903
2019,16,Prince George's,802,Baden Elementary,Grade 3,22,20190903
2019,16,Prince George's,802,Baden Elementary,Grade 4,34,20190903
2019,16,Prince George's,802,Baden Elementary,Grade 5,33,20190903
2019,16,Prince George's,802,Baden Elementary,Grade 6,37,20190903
2019,16,Prince George's,802,Baden Elementary,Total Enrollment,244,20190903
2019,16,Prince George's,905,Tayac Elementary,Prekindergarten,17,20190903
2019,16,Prince George's,905,Tayac Elementary,Kindergarten,60,20190903
2019,16,Prince George's,905,Tayac Elementary,Grade 1,53,20190903
2019,16,Prince George's,905,Tayac Elementary,Grade 2,49,20190903
2019,16,Prince George's,905,Tayac Elementary,Grade 3,48,20190903
2019,16,Prince George's,905,Tayac Elementary,Grade 4,55,20190903
2019,16,Prince George's,905,Tayac Elementary,Grade 5,53,20190903
2019,16,Prince George's,905,Tayac Elementary,Total Enrollment,335,20190903
2019,16,Prince George's,906,Clinton Grove Elementary,Kindergarten,30,20190903
2019,16,Prince George's,906,Clinton Grove Elementary,Grade 1,30,20190903
2019,16,Prince George's,906,Clinton Grove Elementary,Grade 2,44,20190903
2019,16,Prince George's,906,Clinton Grove Elementary,Grade 3,52,20190903
2019,16,Prince George's,906,Clinton Grove Elementary,Grade 4,43,20190903
2019,16,Prince George's,906,Clinton Grove Elementary,Grade 5,46,20190903
2019,16,Prince George's,906,Clinton Grove Elementary,Total Enrollment,245,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Kindergarten,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Grade 1,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Grade 2,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Grade 3,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Grade 4,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Grade 5,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Grade 6,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Grade 7,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Grade 8,*,20190903
2019,16,Prince George's,907,Tanglewood Regional Center,Total Enrollment,31,20190903
2019,16,Prince George's,908,Surrattsville High,Grade 9,174,20190903
2019,16,Prince George's,908,Surrattsville High,Grade 10,180,20190903
2019,16,Prince George's,908,Surrattsville High,Grade 11,182,20190903
2019,16,Prince George's,908,Surrattsville High,Grade 12,166,20190903
2019,16,Prince George's,908,Surrattsville High,Total Enrollment,702,20190903
2019,16,Prince George's,909,James Ryder Randall Elementary,Prekindergarten,145,20190903
2019,16,Prince George's,909,James Ryder Randall Elementary,Kindergarten,42,20190903
2019,16,Prince George's,909,James Ryder Randall Elementary,Grade 1,47,20190903
2019,16,Prince George's,909,James Ryder Randall Elementary,Grade 2,51,20190903
2019,16,Prince George's,909,James Ryder Randall Elementary,Grade 3,63,20190903
2019,16,Prince George's,909,James Ryder Randall Elementary,Grade 4,57,20190903
2019,16,Prince George's,909,James Ryder Randall Elementary,Grade 5,53,20190903
2019,16,Prince George's,909,James Ryder Randall Elementary,Total Enrollment,458,20190903
2019,16,Prince George's,912,Isaac J. Gourdine Middle,Grade 6,146,20190903
2019,16,Prince George's,912,Isaac J. Gourdine Middle,Grade 7,223,20190903
2019,16,Prince George's,912,Isaac J. Gourdine Middle,Grade 8,204,20190903
2019,16,Prince George's,912,Isaac J. Gourdine Middle,Total Enrollment,573,20190903
2019,16,Prince George's,914,Waldon Woods Elementary,Prekindergarten,33,20190903
2019,16,Prince George's,914,Waldon Woods Elementary,Kindergarten,85,20190903
2019,16,Prince George's,914,Waldon Woods Elementary,Grade 1,85,20190903
2019,16,Prince George's,914,Waldon Woods Elementary,Grade 2,98,20190903
2019,16,Prince George's,914,Waldon Woods Elementary,Grade 3,106,20190903
2019,16,Prince George's,914,Waldon Woods Elementary,Grade 4,114,20190903
2019,16,Prince George's,914,Waldon Woods Elementary,Grade 5,122,20190903
2019,16,Prince George's,914,Waldon Woods Elementary,Total Enrollment,643,20190903
2019,16,Prince George's,915,Stephen Decatur Middle,Grade 6,232,20190903
2019,16,Prince George's,915,Stephen Decatur Middle,Grade 7,239,20190903
2019,16,Prince George's,915,Stephen Decatur Middle,Grade 8,239,20190903
2019,16,Prince George's,915,Stephen Decatur Middle,Total Enrollment,710,20190903
2019,16,Prince George's,916,Francis T. Evans Elementary,Prekindergarten,32,20190903
2019,16,Prince George's,916,Francis T. Evans Elementary,Kindergarten,55,20190903
2019,16,Prince George's,916,Francis T. Evans Elementary,Grade 1,58,20190903
2019,16,Prince George's,916,Francis T. Evans Elementary,Grade 2,50,20190903
2019,16,Prince George's,916,Francis T. Evans Elementary,Grade 3,52,20190903
2019,16,Prince George's,916,Francis T. Evans Elementary,Grade 4,58,20190903
2019,16,Prince George's,916,Francis T. Evans Elementary,Grade 5,63,20190903
2019,16,Prince George's,916,Francis T. Evans Elementary,Total Enrollment,368,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Kindergarten,52,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Grade 1,50,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Grade 2,71,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Grade 3,48,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Grade 4,51,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Grade 5,53,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Grade 6,50,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Grade 7,48,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Grade 8,46,20190903
2019,16,Prince George's,917,Imagine Andrews Public Charter,Total Enrollment,469,20190903
2019,16,Prince George's,1001,Laurel Elementary,Prekindergarten,40,20190903
2019,16,Prince George's,1001,Laurel Elementary,Kindergarten,101,20190903
2019,16,Prince George's,1001,Laurel Elementary,Grade 1,99,20190903
2019,16,Prince George's,1001,Laurel Elementary,Grade 2,91,20190903
2019,16,Prince George's,1001,Laurel Elementary,Grade 3,93,20190903
2019,16,Prince George's,1001,Laurel Elementary,Grade 4,97,20190903
2019,16,Prince George's,1001,Laurel Elementary,Grade 5,92,20190903
2019,16,Prince George's,1001,Laurel Elementary,Total Enrollment,613,20190903
2019,16,Prince George's,1008,Laurel High,Grade 9,553,20190903
2019,16,Prince George's,1008,Laurel High,Grade 10,472,20190903
2019,16,Prince George's,1008,Laurel High,Grade 11,455,20190903
2019,16,Prince George's,1008,Laurel High,Grade 12,365,20190903
2019,16,Prince George's,1008,Laurel High,Total Enrollment,1845,20190903
2019,16,Prince George's,1009,Oaklands Elementary,Prekindergarten,35,20190903
2019,16,Prince George's,1009,Oaklands Elementary,Kindergarten,70,20190903
2019,16,Prince George's,1009,Oaklands Elementary,Grade 1,71,20190903
2019,16,Prince George's,1009,Oaklands Elementary,Grade 2,67,20190903
2019,16,Prince George's,1009,Oaklands Elementary,Grade 3,60,20190903
2019,16,Prince George's,1009,Oaklands Elementary,Grade 4,55,20190903
2019,16,Prince George's,1009,Oaklands Elementary,Grade 5,61,20190903
2019,16,Prince George's,1009,Oaklands Elementary,Total Enrollment,419,20190903
2019,16,Prince George's,1010,Dwight D. Eisenhower Middle,Grade 6,250,20190903
2019,16,Prince George's,1010,Dwight D. Eisenhower Middle,Grade 7,363,20190903
2019,16,Prince George's,1010,Dwight D. Eisenhower Middle,Grade 8,345,20190903
2019,16,Prince George's,1010,Dwight D. Eisenhower Middle,Total Enrollment,958,20190903
2019,16,Prince George's,1011,Bond Mill Elementary,Kindergarten,83,20190903
2019,16,Prince George's,1011,Bond Mill Elementary,Grade 1,93,20190903
2019,16,Prince George's,1011,Bond Mill Elementary,Grade 2,86,20190903
2019,16,Prince George's,1011,Bond Mill Elementary,Grade 3,92,20190903
2019,16,Prince George's,1011,Bond Mill Elementary,Grade 4,85,20190903
2019,16,Prince George's,1011,Bond Mill Elementary,Grade 5,101,20190903
2019,16,Prince George's,1011,Bond Mill Elementary,Total Enrollment,540,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Prekindergarten,39,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Kindergarten,79,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 1,94,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 2,91,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 3,94,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 4,93,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 5,101,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 6,115,20190903
2019,16,Prince George's,1014,Scotchtown Hills Elementary,Total Enrollment,706,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Kindergarten,101,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 1,98,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 2,98,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 3,101,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 4,102,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 5,103,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 6,172,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 7,196,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 8,190,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 9,175,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 10,137,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 11,88,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 12,57,20190903
2019,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Total Enrollment,1618,20190903
2019,16,Prince George's,1101,Brandywine Elementary,Kindergarten,65,20190903
2019,16,Prince George's,1101,Brandywine Elementary,Grade 1,69,20190903
2019,16,Prince George's,1101,Brandywine Elementary,Grade 2,65,20190903
2019,16,Prince George's,1101,Brandywine Elementary,Grade 3,61,20190903
2019,16,Prince George's,1101,Brandywine Elementary,Grade 4,65,20190903
2019,16,Prince George's,1101,Brandywine Elementary,Grade 5,63,20190903
2019,16,Prince George's,1101,Brandywine Elementary,Total Enrollment,388,20190903
2019,16,Prince George's,1102,Mattaponi Elementary,Kindergarten,56,20190903
2019,16,Prince George's,1102,Mattaponi Elementary,Grade 1,55,20190903
2019,16,Prince George's,1102,Mattaponi Elementary,Grade 2,62,20190903
2019,16,Prince George's,1102,Mattaponi Elementary,Grade 3,70,20190903
2019,16,Prince George's,1102,Mattaponi Elementary,Grade 4,53,20190903
2019,16,Prince George's,1102,Mattaponi Elementary,Grade 5,86,20190903
2019,16,Prince George's,1102,Mattaponi Elementary,Total Enrollment,382,20190903
2019,16,Prince George's,1103,Gwynn Park High,Grade 9,246,20190903
2019,16,Prince George's,1103,Gwynn Park High,Grade 10,231,20190903
2019,16,Prince George's,1103,Gwynn Park High,Grade 11,227,20190903
2019,16,Prince George's,1103,Gwynn Park High,Grade 12,231,20190903
2019,16,Prince George's,1103,Gwynn Park High,Total Enrollment,935,20190903
2019,16,Prince George's,1104,Gwynn Park Middle,Grade 6,195,20190903
2019,16,Prince George's,1104,Gwynn Park Middle,Grade 7,221,20190903
2019,16,Prince George's,1104,Gwynn Park Middle,Grade 8,224,20190903
2019,16,Prince George's,1104,Gwynn Park Middle,Total Enrollment,640,20190903
2019,16,Prince George's,1105,Rosaryville Elementary,Prekindergarten,39,20190903
2019,16,Prince George's,1105,Rosaryville Elementary,Kindergarten,64,20190903
2019,16,Prince George's,1105,Rosaryville Elementary,Grade 1,52,20190903
2019,16,Prince George's,1105,Rosaryville Elementary,Grade 2,67,20190903
2019,16,Prince George's,1105,Rosaryville Elementary,Grade 3,58,20190903
2019,16,Prince George's,1105,Rosaryville Elementary,Grade 4,68,20190903
2019,16,Prince George's,1105,Rosaryville Elementary,Grade 5,65,20190903
2019,16,Prince George's,1105,Rosaryville Elementary,Total Enrollment,413,20190903
2019,16,Prince George's,1201,Oxon Hill Elementary,Kindergarten,34,20190903
2019,16,Prince George's,1201,Oxon Hill Elementary,Grade 1,39,20190903
2019,16,Prince George's,1201,Oxon Hill Elementary,Grade 2,41,20190903
2019,16,Prince George's,1201,Oxon Hill Elementary,Grade 3,30,20190903
2019,16,Prince George's,1201,Oxon Hill Elementary,Grade 4,40,20190903
2019,16,Prince George's,1201,Oxon Hill Elementary,Grade 5,42,20190903
2019,16,Prince George's,1201,Oxon Hill Elementary,Total Enrollment,226,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Prekindergarten,28,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Kindergarten,40,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Grade 1,48,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Grade 2,41,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Grade 3,37,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Grade 4,39,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Grade 5,49,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Grade 6,35,20190903
2019,16,Prince George's,1204,Forest Heights Elementary,Total Enrollment,317,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Prekindergarten,130,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Kindergarten,59,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Grade 1,58,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Grade 2,58,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Grade 3,43,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Grade 4,37,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Grade 5,36,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Grade 6,32,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Grade 7,24,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Grade 8,27,20190903
2019,16,Prince George's,1206,John Hanson Montessori,Total Enrollment,504,20190903
2019,16,Prince George's,1208,Flintstone Elementary,Prekindergarten,19,20190903
2019,16,Prince George's,1208,Flintstone Elementary,Kindergarten,66,20190903
2019,16,Prince George's,1208,Flintstone Elementary,Grade 1,71,20190903
2019,16,Prince George's,1208,Flintstone Elementary,Grade 2,67,20190903
2019,16,Prince George's,1208,Flintstone Elementary,Grade 3,67,20190903
2019,16,Prince George's,1208,Flintstone Elementary,Grade 4,80,20190903
2019,16,Prince George's,1208,Flintstone Elementary,Grade 5,81,20190903
2019,16,Prince George's,1208,Flintstone Elementary,Total Enrollment,451,20190903
2019,16,Prince George's,1209,Oxon Hill High,Grade 9,364,20190903
2019,16,Prince George's,1209,Oxon Hill High,Grade 10,371,20190903
2019,16,Prince George's,1209,Oxon Hill High,Grade 11,378,20190903
2019,16,Prince George's,1209,Oxon Hill High,Grade 12,335,20190903
2019,16,Prince George's,1209,Oxon Hill High,Total Enrollment,1448,20190903
2019,16,Prince George's,1213,Fort Foote Elementary,Prekindergarten,20,20190903
2019,16,Prince George's,1213,Fort Foote Elementary,Kindergarten,45,20190903
2019,16,Prince George's,1213,Fort Foote Elementary,Grade 1,38,20190903
2019,16,Prince George's,1213,Fort Foote Elementary,Grade 2,43,20190903
